Unnamed: 0,OID,PID,NID,Source,Yr_Comp,floors_no,Orig floors_no,socio_eco,label,WIAAM,NOUR,ARAM,NAIM,DAVID,ulabel,IMGAVAL,final_label
8057,79_21_6,-999,LIBRISUSJ_NTnB3R5D7jyR62YvMYTe6G,LIBRISUSJ,-999,2,2.0,Majority low-income zone,-999,-999,-999,-999,pre1935,,pre1935,1,pre1935
8058,79_21_7,-999,LIBRISUSJ_HMFo3dPRrtTKFoXscpvWqD,LIBRISUSJ,-999,4,4.0,Majority low-income zone,-999,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
8059,79_21_8,-999,LIBRISUSJ_hKrJ5Bq8mB7NY6zJqJbFbi,LIBRISUSJ,-999,2,2.0,Majority low-income zone,-999,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
8060,79_21_9,-999,LIBRISUSJ_7u4YQXgfH72qTjDFSe9gjw,LIBRISUSJ,-999,4,4.0,Majority low-income zone,-999,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
8061,79_21_10,-999,LIBRISUSJ_bzHp7PJDpxiBqXrXzSXvZe,LIBRISUSJ,-999,5,5.0,Majority low-income zone,-999,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
8062,79_21_11,-999,LIBRISUSJ_fCL72XaQtWGes9jS7xwmZ5,LIBRISUSJ,-999,2,2.0,Majority low-income zone,-999,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
8063,79_22_1,-999,LIBRISUSJ_jhviXytUXmSMobWUZxjgPJ,LIBRISUSJ,1923,3,3.0,Majority low-income zone,pre1935,-999,-999,-999,pre1935,,pre1935,0,
8064,79_22_2,-999,LIBRISUSJ_i9WUxAC864vDRVQuLhsDde,LIBRISUSJ,-999,5,5.0,Majority low-income zone,-999,-999,-999,-999,1956-1971,,1956-1971,1,1956-1971
8065,79_22_3,-999,LIBRISUSJ_WC4CC7bnkMxTcmiKXmohw6,LIBRISUSJ,-999,8,8.0,Majority low-income zone,-999,-999,-999,-999,1956-1971,,1956-1971,1,1956-1971
8066,79_22_4,-999,LIBRISUSJ_X9Lcp2WsY6GYQ45u2PzzPY,LIBRISUSJ,-999,3,3.0,Majority low-income zone,-999,-999,-999,-999,pre1935,,pre1935,1,pre1935
8067,79_22_5,-999,LIBRISUSJ_QJqb2jpTxqRJfic8mvcKMq,LIBRISUSJ,-999,5,5.0,Majority low-income zone,-999,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
8068,79_22_6,-999,LIBRISUSJ_2CCKsx4kgAaoyPcoykossb,LIBRISUSJ,-999,5,5.0,Approximately 50% low-income zone,-999,-999,-999,-999,1956-1971,,1956-1971,1,1956-1971
8069,79_23_1,-999,LIBRISUSJ_2LEbi2LMrw7RBaYWbZpfnw,LIBRISUSJ,-999,5,5.0,Approximately 50% low-income zone,-999,-999,-999,-999,1972-1990,,1972-1990,1,1972-1990
8070,79_23_2,-999,LIBRISUSJ_C4D4siuwzKZSBb3oQAqn8E,LIBRISUSJ,-999,7,7.0,Majority low-income zone,-999,-999,-999,-999,1956-1971,,1956-1971,1,1956-1971
8071,79_23_3,-999,LIBRISUSJ_GVbaERf9jQYPEG9b7dk4rC,LIBRISUSJ,-999,2,2.0,Majority low-income zone,-999,-999,-999,-999,pre1935,,pre1935,1,pre1935
8072,79_23_4,-999,LIBRISUSJ_VNRkqckeAEEnRpEZLJKVhd,LIBRISUSJ,-999,4,4.0,Majority low-income zone,-999,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
8073,79_23_5,-999,LIBRISUSJ_MgWuFm74cnZgy66Mb9TQsK,LIBRISUSJ,-999,3,3.0,Majority low-income zone,-999,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
8074,79_23_6,-999,LIBRISUSJ_8wPzX3dnNfXhG7hQc39avQ,LIBRISUSJ,-999,5,5.0,Majority low-income zone,-999,-999,-999,-999,1956-1971,,1956-1971,1,1956-1971
8075,79_24_1,-999,LIBRISUSJ_mxMoiU2jYX2vD4o5VW394n,LIBRISUSJ,-999,3,3.0,Majority low-income zone,-999,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
8076,79_24_4,-999,LIBRISUSJ_8QYoo7JXR5S8owqEsTpWaP,LIBRISUSJ,-999,4,4.0,Majority low-income zone,-999,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
8077,79_24_5,-999,LIBRISUSJ_75ufBYYfVpWg8pDsdCDw5f,LIBRISUSJ,-999,6,6.0,Majority low-income zone,-999,-999,-999,-999,1956-1971,,1956-1971,0,
8078,79_24_7,-999,LIBRISUSJ_BgjY3AzhMeFTPRxSbRpwW4,LIBRISUSJ,-999,4,4.0,Majority low-income zone,-999,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
8079,79_25_1,-999,LIBRISUSJ_3VwCBHUfrSC4CrEEsnnpWV,LIBRISUSJ,-999,5,5.0,Majority low-income zone,-999,-999,-999,-999,1972-1990,,1972-1990,1,1972-1990
8080,79_25_2,-999,LIBRISUSJ_WCuc4yVoqxP3a3vNTiKkmM,LIBRISUSJ,-999,6,6.0,Majority low-income zone,-999,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
8081,79_25_3,-999,LIBRISUSJ_QqKGk9LuYbzHM2dVbcBrbe,LIBRISUSJ,-999,3,3.0,Majority low-income zone,-999,-999,-999,-999,pre1935,,pre1935,1,pre1935
8082,79_25_4,-999,LIBRISUSJ_nCrj65MhycoUnL6r9KgYys,LIBRISUSJ,-999,8,8.0,Majority low-income zone,-999,-999,-999,-999,1956-1971,,1956-1971,1,1956-1971
8083,79_26_1,-999,LIBRISUSJ_P5RTxTsXosCU8jkgxMPR5y,LIBRISUSJ,-999,8,8.0,Majority low-income zone,-999,-999,-999,-999,post1990,,post1990,1,post1990
8084,79_26_2,-999,LIBRISUSJ_APjCjxhZwSDmXXHtPTy68W,LIBRISUSJ,-999,3,3.0,Majority low-income zone,-999,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
8085,79_26_3,-999,LIBRISUSJ_hJRCDCeSv4hXeugFCspfTz,LIBRISUSJ,-999,3,3.0,Majority low-income zone,-999,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
8086,79_26_4,-999,LIBRISUSJ_QZe8iXiiEEvJmpdrLeV8or,LIBRISUSJ,-999,3,3.0,Majority low-income zone,-999,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
8087,79_26_6,-999,LIBRISUSJ_ZExN2qRg3N8SLekhVnNTBX,LIBRISUSJ,-999,2,2.0,Majority low-income zone,-999,-999,-999,-999,1935-1955,,1935-1955,0,
8088,79_27_1,-999,LIBRISUSJ_jsz325dsZudvtJDAGvAeqZ,LIBRISUSJ,-999,5,5.0,Majority low-income zone,-999,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
8089,79_27_4,-999,LIBRISUSJ_cs5oTtRLN6pKw2KxRrf2Q9,LIBRISUSJ,-999,9,9.0,Majority low-income zone,-999,-999,-999,-999,post1990,,post1990,1,post1990
8090,79_27_5,-999,LIBRISUSJ_3Ne7796BScfWyjLczC9yza,LIBRISUSJ,-999,11,11.0,Approximately 50% low-income zone,-999,-999,-999,-999,1972-1990,,1972-1990,1,1972-1990
8091,79_27_6,-999,LIBRISUSJ_LePDYeJn4vCrC4DqDxmt6E,LIBRISUSJ,-999,3,3.0,Majority low-income zone,-999,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
8092,79_27_7,-999,LIBRISUSJ_nRvadpwSvNUeQ387jZpmN5,LIBRISUSJ,-999,5,5.0,Majority low-income zone,-999,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
8093,79_27_8,-999,LIBRISUSJ_ZMWKXk9rsW7ksXiFTsnj7m,LIBRISUSJ,-999,4,4.0,Majority low-income zone,-999,-999,-999,-999,1956-1971,,1956-1971,1,1956-1971
8094,79_28_1,-999,LIBRISUSJ_HaMvYq2HGsMj3gFMqszhnE,LIBRISUSJ,-999,6,6.0,Majority low-income zone,-999,-999,-999,-999,1956-1971,,1956-1971,1,1956-1971
8095,79_28_2,-999,LIBRISUSJ_88VRcYDg5cgCy2rNvcQ78s,LIBRISUSJ,-999,6,6.0,Majority low-income zone,-999,-999,-999,-999,1956-1971,,1956-1971,1,1956-1971
8096,79_28_3,-999,LIBRISUSJ_SDseLokacDFSiBWduaCczP,LIBRISUSJ,-999,3,3.0,Majority low-income zone,-999,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
8097,72_1_1,-999,LIBRISUSJ_eXNJnsT2eDAk9PWKqfPdop,LIBRISUSJ,-999,12,12.0,Majority low-income zone,-999,-999,-999,-999,post1990,,post1990,1,post1990
8098,72_1_3,-999,LIBRISUSJ_AN5n29gQWg4cgh6fpJpsmS,LIBRISUSJ,-999,8,8.0,Majority low-income zone,-999,-999,-999,-999,1956-1971,,1956-1971,1,1956-1971
8099,72_1_8,-999,LIBRISUSJ_9g6Eu3a8BFsTdcCmQjAKVV,LIBRISUSJ,-999,4,4.0,Majority low-income zone,-999,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
8100,72_1_9,-999,LIBRISUSJ_eSFZLGvrMvmDqZqnYAnTms,LIBRISUSJ,-999,3,3.0,Majority low-income zone,-999,-999,-999,-999,1935-1955,,1935-1955,0,
8101,72_1_10,-999,LIBRISUSJ_jggdu6TycQoBj46mgmgm58,LIBRISUSJ,-999,8,8.0,Majority low-income zone,-999,-999,-999,-999,post1990,,post1990,1,post1990
8102,72_1_12,-999,LIBRISUSJ_2RDWd7axXfiyF5ZQm7Bh9o,LIBRISUSJ,-999,4,4.0,Approximately 50% low-income zone,-999,-999,-999,-999,1956-1971,,1956-1971,0,
8103,72_1_13,-999,LIBRISUSJ_b5H8cBvb3Z3m9UsDrqnhbZ,LIBRISUSJ,-999,5,5.0,Majority low-income zone,-999,-999,-999,-999,1956-1971,,1956-1971,1,1956-1971
8104,72_1_18,-999,LIBRISUSJ_GSM3GqnFMb7aQ3qMmP6EBm,LIBRISUSJ,-999,3,3.0,Majority low-income zone,-999,-999,-999,-999,pre1935,,pre1935,1,pre1935
8105,72_1_21,-999,LIBRISUSJ_WhY8ASTZT2DjXfFscqbk36,LIBRISUSJ,-999,5,5.0,Majority low-income zone,-999,-999,-999,-999,1956-1971,,1956-1971,1,1956-1971
8106,72_1_22,-999,LIBRISUSJ_ecqW4RSgiigCvaLtr8QR6m,LIBRISUSJ,-999,3,3.0,Majority low-income zone,-999,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
8107,72_2_3,-999,LIBRISUSJ_gTewyxub7uCEZSSSpfjrqg,LIBRISUSJ,-999,3,3.0,Majority low-income zone,-999,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
8108,72_2_5,-999,LIBRISUSJ_AeZH44sAqEfxGJRxbc7HQS,LIBRISUSJ,-999,8,8.0,Majority low-income zone,-999,-999,-999,-999,1956-1971,,1956-1971,1,1956-1971
8109,72_2_6,-999,LIBRISUSJ_7MaHBeEDhiEgd4YqVHUyeN,LIBRISUSJ,-999,3,3.0,Majority low-income zone,-999,-999,-999,-999,pre1935,,pre1935,1,pre1935
8110,72_2_7,-999,LIBRISUSJ_DBu6aqoni4f4n5djcyDssm,LIBRISUSJ,-999,7,7.0,Majority low-income zone,-999,-999,-999,-999,1956-1971,,1956-1971,1,1956-1971
8111,72_2_8,-999,LIBRISUSJ_oVYoXJur5cbNGpiA8Sjyvj,LIBRISUSJ,-999,7,7.0,Majority low-income zone,-999,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
8112,72_2_9,-999,LIBRISUSJ_h6JcoVY9QBSQuLLvFFh7VK,LIBRISUSJ,-999,6,6.0,Majority low-income zone,-999,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
8113,72_3_2,-999,LIBRISUSJ_Q4ZbPFX2hEtZipJ9J8LNZA,LIBRISUSJ,-999,4,4.0,Majority low-income zone,-999,-999,-999,-999,pre1935,,pre1935,1,1935-1955
8114,72_3_4,-999,LIBRISUSJ_ho6uRWVohkDNc5yRwobHNp,LIBRISUSJ,-999,4,4.0,Majority low-income zone,-999,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
8115,72_3_5,-999,LIBRISUSJ_mE57KukgxLD9ixHpVEKoPs,LIBRISUSJ,-999,11,11.0,Majority low-income zone,-999,-999,-999,-999,1956-1971,,1956-1971,1,1956-1971
8116,72_3_6,-999,LIBRISUSJ_iw2HYrCQTax9jBQpvKQjMu,LIBRISUSJ,-999,4,4.0,Majority low-income zone,-999,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
8117,72_3_7,-999,LIBRISUSJ_GhqeDX8QLeAJNKRwsQkNk7,LIBRISUSJ,-999,4,4.0,Majority low-income zone,-999,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
8118,72_3_8,-999,LIBRISUSJ_mRidZMnaZMStqhVa7WDAvj,LIBRISUSJ,-999,5,5.0,Majority low-income zone,-999,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
8119,72_3_9,-999,LIBRISUSJ_Zccz8DFAoNZ8Pq6AXYLTAz,LIBRISUSJ,-999,5,5.0,Majority low-income zone,-999,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
8120,72_3_12,-999,LIBRISUSJ_7NYEwD7zBhq8XjAhBnJbih,LIBRISUSJ,-999,4,4.0,Majority low-income zone,-999,-999,-999,-999,pre1935,,pre1935,1,pre1935
8121,72_4_11,-999,LIBRISUSJ_eJTpqhSiGWJeTRoUwwYjMv,LIBRISUSJ,-999,5,5.0,Majority low-income zone,-999,-999,-999,-999,pre1935,,pre1935,1,1935-1955
8122,72_4_12,-999,LIBRISUSJ_6biwK4Y9wGMvwMeUtbYm37,LIBRISUSJ,1960,3,3.0,Majority low-income zone,1956-1971,-999,-999,-999,1956-1971,,1956-1971,1,1956-1971
8123,72_4_13,-999,LIBRISUSJ_AGsiow6wiBY4PNptKJWrT6,LIBRISUSJ,-999,5,5.0,Majority low-income zone,-999,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
8124,72_4_14,-999,LIBRISUSJ_MPPTcepB7WZxcThPAqZUN4,LIBRISUSJ,-999,3,3.0,Majority low-income zone,-999,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
8125,72_4_15,-999,LIBRISUSJ_mNMfTEDgtunYmuRt4G4nc7,LIBRISUSJ,-999,7,7.0,Majority low-income zone,-999,-999,-999,-999,1956-1971,,1956-1971,1,1956-1971
8126,72_4_16,-999,LIBRISUSJ_FXFU9zqLg7JvpnUwRh8aqk,LIBRISUSJ,-999,7,7.0,Majority low-income zone,-999,-999,-999,-999,1956-1971,,1956-1971,1,1956-1971
8127,72_4_17,-999,LIBRISUSJ_GKbLYJVY6BqjoeTWupFFCe,LIBRISUSJ,-999,7,7.0,Majority low-income zone,-999,-999,-999,-999,1956-1971,,1956-1971,1,1956-1971
8128,72_4_18,-999,LIBRISUSJ_WUohCfRjwj7KWBCTzQGDJY,LIBRISUSJ,-999,4,4.0,Majority low-income zone,-999,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
8129,72_5_2,-999,LIBRISUSJ_JhWLMbrFDUwETFUaTc6hnz,LIBRISUSJ,-999,5,5.0,Majority low-income zone,-999,-999,-999,-999,post1990,,post1990,1,post1990
8130,72_6_1,-999,LIBRISUSJ_K5xW2nybd62BxAeGpszEPj,LIBRISUSJ,-999,6,6.0,Majority low-income zone,-999,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
8131,72_6_2,-999,LIBRISUSJ_anwwaWMxR285dYwgXBdjQT,LIBRISUSJ,-999,4,4.0,Majority low-income zone,-999,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
8132,72_6_3,-999,LIBRISUSJ_CYJNmGHHvv5sKrKbLyTPu5,LIBRISUSJ,-999,4,4.0,Majority low-income zone,-999,-999,-999,-999,pre1935,,pre1935,1,pre1935
8133,72_8_5,-999,LIBRISUSJ_VoRr5xRCN2GdDF4TStvnGi,LIBRISUSJ,-999,5,5.0,Majority low-income zone,-999,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
8134,72_8_7,-999,LIBRISUSJ_hVsRaR2jHhzFgfjS5h8pwp,LIBRISUSJ,-999,7,7.0,Majority low-income zone,-999,-999,-999,-999,post1990,,post1990,1,post1990
8135,72_8_10,-999,LIBRISUSJ_6aszcp3aeKCSEGncGsRZsp,LIBRISUSJ,-999,7,7.0,Majority low-income zone,-999,-999,-999,-999,1956-1971,,1956-1971,1,1956-1971
8136,72_8_11,-999,LIBRISUSJ_Ao8m95Co7jXGtMfnKJxJCE,LIBRISUSJ,-999,5,5.0,Majority low-income zone,-999,-999,-999,-999,1956-1971,,1956-1971,1,1956-1971
8137,72_8_12,-999,LIBRISUSJ_m8ib82N2hXStmrxMKUSvfn,LIBRISUSJ,-999,7,7.0,Majority low-income zone,-999,-999,-999,-999,1956-1971,,1956-1971,0,
8138,72_8_13,-999,LIBRISUSJ_mDV52DnVqD2XyttALDsSYR,LIBRISUSJ,-999,6,6.0,Majority low-income zone,-999,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
8139,72_8_14,-999,LIBRISUSJ_9fQQSGm5nftawBFxSzfH4b,LIBRISUSJ,-999,6,6.0,Majority low-income zone,-999,-999,-999,-999,1956-1971,,1956-1971,1,1956-1971
8140,72_8_15,-999,LIBRISUSJ_fs5cxNdVRuqkD6wS2R9td4,LIBRISUSJ,-999,2,2.0,Majority low-income zone,-999,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
8141,72_9_1,-999,LIBRISUSJ_fEM6vuyYotfCcucVDJU2xD,LIBRISUSJ,-999,3,3.0,Majority low-income zone,-999,-999,-999,-999,pre1935,,pre1935,0,
8142,72_9_2,-999,LIBRISUSJ_iFrkvD8TnrP8pxtQ2SfqpG,LIBRISUSJ,-999,8,8.0,Majority low-income zone,-999,-999,-999,-999,post1990,,post1990,1,post1990
8143,72_9_3,-999,LIBRISUSJ_HRzNXEAoapF7BbkLJde5Ts,LIBRISUSJ,-999,4,4.0,Majority low-income zone,-999,-999,-999,-999,pre1935,,pre1935,1,pre1935
8144,72_9_4,-999,LIBRISUSJ_dGkSv3zbTTK7h9Y6PpMDCn,LIBRISUSJ,-999,5,5.0,Majority low-income zone,-999,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
8145,72_9_5,-999,LIBRISUSJ_4Cds3k3kcsYMNyCLSwhGSm,LIBRISUSJ,-999,5,5.0,Majority low-income zone,-999,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
8146,72_9_6,-999,LIBRISUSJ_TvNSiMfT6n9azNkRFyMbUy,LIBRISUSJ,-999,7,7.0,Majority low-income zone,-999,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
8147,72_9_7,-999,LIBRISUSJ_W8x6N23tjXvF4yDkScKg92,LIBRISUSJ,-999,7,7.0,Majority low-income zone,-999,-999,-999,-999,1956-1971,,1956-1971,1,1956-1971
8148,72_9_8,-999,LIBRISUSJ_3NDUpmUH9i2sw3hMqG3LUV,LIBRISUSJ,1928,3,3.0,Approximately 50% low-income zone,pre1935,-999,-999,-999,pre1935,,pre1935,1,pre1935
8149,72_9_9,-999,LIBRISUSJ_Dq2fC2UHjuis7bNT5aYgRc,LIBRISUSJ,2008,10,10.0,Majority low-income zone,post1990,-999,-999,-999,post1990,,post1990,1,post1990
8150,63_31_6,-999,LIBRISUSJ_MuYrS9xEaDcUrBULnvzg8E,LIBRISUSJ,-999,3,3.0,Majority low-income zone,-999,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
8151,63_31_9,-999,LIBRISUSJ_8iTbHh9WrsHGUSQaszSiDT,LIBRISUSJ,-999,6,6.0,Majority low-income zone,-999,-999,-999,-999,1972-1990,,1972-1990,1,1972-1990
8152,67_18_7,-999,LIBRISUSJ_iGUKDGgidmVrAwAxVSbtWE,LIBRISUSJ,-999,7,7.0,Majority low-income zone,-999,-999,-999,-999,1956-1971,,1956-1971,1,1956-1971
8153,67_18_9,-999,LIBRISUSJ_eg4anJYVhWNjhSuWRvKDjv,LIBRISUSJ,-999,6,6.0,Majority low-income zone,-999,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
8154,67_18_10,-999,LIBRISUSJ_5UCtfPP6ggNexRTYviUQHe,LIBRISUSJ,-999,10,10.0,Majority low-income zone,-999,-999,-999,-999,1972-1990,,1972-1990,1,1972-1990
8155,67_18_11,-999,LIBRISUSJ_Qg4kcZGywUccMwKdwR7q4h,LIBRISUSJ,-999,7,7.0,Majority low-income zone,-999,-999,-999,-999,1956-1971,,1956-1971,1,1956-1971
8156,67_22_12,-999,LIBRISUSJ_kyd5fxm6SYMbJc6PNKPkVT,LIBRISUSJ,-999,8,8.0,Majority low-income zone,-999,-999,-999,-999,1956-1971,,1956-1971,1,1956-1971
8157,67_22_13,-999,LIBRISUSJ_9ZHQLLjS6N3MsgJ75EUHiz,LIBRISUSJ,-999,4,4.0,Majority low-income zone,-999,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
8158,67_22_15,-999,LIBRISUSJ_nsvyUC9wHjCEZRUqhQGLRy,LIBRISUSJ,-999,5,5.0,Majority low-income zone,-999,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
8159,67_23_1,-999,LIBRISUSJ_XWB2G93BftP2HZYFoccNrF,LIBRISUSJ,-999,5,5.0,Majority low-income zone,-999,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
8160,67_27_4,-999,LIBRISUSJ_YBMzbWXGtdxXJQZme3g4en,LIBRISUSJ,-999,7,7.0,Majority low-income zone,-999,-999,-999,-999,1956-1971,,1956-1971,1,1956-1971
8161,67_27_8,-999,LIBRISUSJ_8VTgqt9mfTj3ziBBaMsSkq,LIBRISUSJ,-999,9,9.0,Majority low-income zone,-999,-999,-999,-999,1956-1971,,1956-1971,1,1956-1971
8162,67_28_6,-999,LIBRISUSJ_QHS8ZsXhLhANoE2XcYzGrT,LIBRISUSJ,-999,10,10.0,Majority low-income zone,-999,-999,-999,-999,1956-1971,,1956-1971,1,1956-1971
8163,67_29_2,-999,LIBRISUSJ_CCUkwD3fk8UgfL5gZega2B,LIBRISUSJ,-999,8,8.0,Majority low-income zone,-999,-999,-999,-999,1972-1990,,1972-1990,1,1972-1990
8164,67_29_9,-999,LIBRISUSJ_VHL3gFQ9fP8YhGTEre5NrE,LIBRISUSJ,-999,7,7.0,Majority low-income zone,-999,-999,-999,-999,1972-1990,,1972-1990,1,1972-1990
8165,67_31_8,-999,LIBRISUSJ_BaVsNaDyFLoccNHRnWhSua,LIBRISUSJ,-999,5,5.0,Majority low-income zone,-999,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
8166,67_100_1,-999,LIBRISUSJ_bnPQkk8uFKcXnhhBK56FRK,LIBRISUSJ,-999,18,18.0,Majority low-income zone,-999,-999,-999,-999,post1990,,post1990,0,
8167,67_100_5,-999,LIBRISUSJ_MmncdqZH9hTixCWvRPKBKC,LIBRISUSJ,-999,6,6.0,Majority low-income zone,-999,-999,-999,-999,1956-1971,,1956-1971,1,1956-1971
8168,67_100_6,-999,LIBRISUSJ_azBBv7NpBe8W6V3TSHFGZH,LIBRISUSJ,-999,7,7.0,Majority low-income zone,-999,-999,-999,-999,post1990,,post1990,1,post1990
8169,67_100_8,-999,LIBRISUSJ_2dxQPdXhhBMA68EkqXUHUr,LIBRISUSJ,-999,12,12.0,Approximately 50% low-income zone,-999,-999,-999,-999,post1990,,post1990,1,post1990
8170,67_100_9,-999,LIBRISUSJ_ZRFH5DQQLFcbditUDRsm7s,LIBRISUSJ,-999,8,8.0,Majority low-income zone,-999,-999,-999,-999,1956-1971,,1956-1971,1,1956-1971
8171,67_100_12,-999,LIBRISUSJ_8Jdw92cx7Y8XWm9vBUMP6E,LIBRISUSJ,-999,12,12.0,Majority low-income zone,-999,-999,-999,-999,1972-1990,,1972-1990,1,1972-1990
8172,67_100_22,-999,LIBRISUSJ_R88GamNGZfUkiPVJtkVH7N,LIBRISUSJ,-999,5,5.0,Majority low-income zone,-999,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
8173,67_100_23,-999,LIBRISUSJ_cZkw5R2sSXoczgxeNxwgDL,LIBRISUSJ,-999,7,7.0,Majority low-income zone,-999,-999,-999,-999,1956-1971,,1956-1971,1,1956-1971
8174,67_101_15,-999,LIBRISUSJ_TTU5x5ep2yjohi7cFCJxzF,LIBRISUSJ,-999,11,11.0,Majority low-income zone,-999,-999,-999,-999,1935-1955,,1935-1955,0,
8175,67_101_21,-999,LIBRISUSJ_n2AomswpStHwnN7sHgs2RU,LIBRISUSJ,-999,11,11.0,Majority low-income zone,-999,-999,-999,-999,post1990,,post1990,1,post1990
8176,67_101_56,-999,LIBRISUSJ_anHZJh7h9kkiEMhEfiJQh3,LIBRISUSJ,-999,10,10.0,Majority low-income zone,-999,-999,-999,-999,post1990,,post1990,1,post1990
8177,-999,-999,WEB_27rMXEPRK8CNjibnnr4CPU,WEB,pre1935,4,-999.0,Approximately 50% low-income zone,pre1935,-999,-999,-999,-999,,pre1935,1,pre1935
8178,-999,-999,WEB_2r4jkP8UAvdt9stueaVB6H,WEB,pre1935,3,-999.0,Approximately 50% low-income zone,pre1935,-999,-999,-999,-999,,pre1935,1,pre1935
8179,-999,-999,WEB_2SizA9cQ6eZLd9kSJb5Q4G,WEB,pre1935,3,-999.0,Approximately 50% low-income zone,pre1935,-999,-999,-999,-999,,pre1935,1,pre1935
8180,-999,-999,WEB_3mhZ7KToTZfjskdDguX64Y,WEB,pre1935,4,-999.0,Approximately 50% low-income zone,pre1935,-999,-999,-999,-999,,pre1935,1,pre1935
8181,-999,-999,WEB_3pYaNAVV9mZHexgvuqEX7t,WEB,pre1935,3,-999.0,Approximately 50% low-income zone,pre1935,-999,-999,-999,-999,,pre1935,1,pre1935
8182,-999,-999,WEB_3SZz87upr4pmF3RxeS2uPq,WEB,pre1935,5,-999.0,Approximately 50% low-income zone,pre1935,-999,-999,-999,-999,,pre1935,1,pre1935
8183,-999,-999,WEB_4eJerMzAvFeqMcoZDiVozU,WEB,pre1935,4,-999.0,Approximately 50% low-income zone,pre1935,-999,-999,-999,-999,,pre1935,1,pre1935
8184,-999,-999,WEB_4rTrcuVVWcVctqgTTuZT9n,WEB,pre1935,3,-999.0,Approximately 50% low-income zone,pre1935,-999,-999,-999,-999,,pre1935,1,pre1935
8185,-999,-999,WEB_54wA7vrGES8gL5hda9hzMw,WEB,pre1935,2,-999.0,Minority low-income zone,pre1935,-999,-999,-999,-999,,pre1935,1,pre1935
8186,-999,-999,WEB_57DiXGurmzm7hhF59L79t4,WEB,pre1935,1,-999.0,Approximately 50% low-income zone,pre1935,-999,-999,-999,-999,,pre1935,1,pre1935
8187,-999,-999,WEB_58GiSFfcoQZB5DugLbGtub,WEB,pre1935,3,-999.0,Minority low-income zone,pre1935,-999,-999,-999,-999,,pre1935,1,pre1935
8188,-999,-999,WEB_5JcPNT8SFWWjqGbMmuMJ8C,WEB,pre1935,2,-999.0,Minority low-income zone,pre1935,-999,-999,-999,-999,,pre1935,1,pre1935
8189,-999,-999,WEB_5UXdh6bwayJZLRGGcWunRL,WEB,pre1935,4,-999.0,Minority low-income zone,pre1935,-999,-999,-999,-999,,pre1935,1,pre1935
8190,-999,-999,WEB_5YMVArRnki95arMBzPekoV,WEB,pre1935,2,-999.0,Minority low-income zone,pre1935,-999,-999,-999,-999,,pre1935,1,pre1935
8191,-999,-999,WEB_6aNT6J38NycxeQkoG5Mzin,WEB,pre1935,4,-999.0,Minority low-income zone,pre1935,-999,-999,-999,-999,,pre1935,1,pre1935
