NID,Source,floors_no,socio_eco,label,has_image,has_tabular
UNESCO_jc5tCZXHcGcDyauJBSgbiy,UNESCO,4.0,Approximately 50% low-income zone,pre1935,True,True
UNESCO_8hTo65fo8HizzmzwCcoc9M,UNESCO,4.0,Approximately 50% low-income zone,pre1935,True,True
UNESCO_GC5JZYWmCz6uUupL4v4TX7,UNESCO,3.0,Approximately 50% low-income zone,pre1935,True,True
UNESCO_U6NPSiMFF9MHi2LtUFUzhv,UNESCO,3.0,Approximately 50% low-income zone,pre1935,True,True
UNESCO_UvPXuHwpRrB89FocWpUtY9,UNESCO,3.0,Approximately 50% low-income zone,pre1935,True,True
UNESCO_XQVatfQmeP8cQ3j94mgziA,UNESCO,3.0,Approximately 50% low-income zone,pre1935,True,True
UNESCO_HjUvaDar6iADFGojutzL43,UNESCO,2.0,Approximately 50% low-income zone,pre1935,True,True
UNESCO_drE77WfTPvmyLkaQYSuh7q,UNESCO,2.0,Approximately 50% low-income zone,pre1935,True,True
UNESCO_a5retivJuuiQUAvWqjaYBM,UNESCO,4.0,Approximately 50% low-income zone,pre1935,True,True
UNESCO_4KegvKqYorNtrHuszqtEH2,UNESCO,2.0,Approximately 50% low-income zone,pre1935,True,True
UNESCO_JDMiLBJSq4QEjmzrgpghPc,UNESCO,2.0,Approximately 50% low-income zone,pre1935,True,True
UNESCO_27kxmCfXQm8bccn4ZhSjuR,UNESCO,3.0,Approximately 50% low-income zone,pre1935,True,True
UNESCO_gyC8rYsWbETLnv2hwkzMnW,UNESCO,2.0,Approximately 50% low-income zone,pre1935,True,True
UNESCO_ZpPp5M5rQTPkA462UY933V,UNESCO,2.0,Approximately 50% low-income zone,pre1935,True,True
UNESCO_3nmLx3SffXt8Lboeq8fc9X,UNESCO,2.0,Approximately 50% low-income zone,pre1935,True,True
UNESCO_aqME7Jg8b8SuBR3rznvprx,UNESCO,2.0,Approximately 50% low-income zone,pre1935,False,True
UNESCO_5btqLBhDb7ekQqoQsLcve8,UNESCO,4.0,Approximately 50% low-income zone,pre1935,True,True
UNESCO_P92GtXbNJYRwXBQhpn3ZDN,UNESCO,2.0,Approximately 50% low-income zone,pre1935,True,True
UNESCO_LwMFLonpsgj8rGWtd59Xg6,UNESCO,4.0,Approximately 50% low-income zone,pre1935,True,True
UNESCO_HKi3Q6tH5wSehAwYPKYiRU,UNESCO,3.0,Approximately 50% low-income zone,pre1935,True,True
UNESCO_YCaNkBgSGTTeJ7JFy4Ag4h,UNESCO,2.0,Approximately 50% low-income zone,pre1935,True,True
UNESCO_b8urD2iCm4BQcuV44928GM,UNESCO,3.0,Approximately 50% low-income zone,pre1935,True,True
UNESCO_6qdL7PwDAKLs6wJhqGmq7n,UNESCO,2.0,Approximately 50% low-income zone,pre1935,True,True
UNESCO_77jwUPLmxiP4jKB3hHiBNY,UNESCO,2.0,Approximately 50% low-income zone,pre1935,True,True
LIBRISUSJ_NKtGAE3TAiE6LXpQHv9qRU,LIBRISUSJ,8.0,Majority low-income zone,post1990,True,True
LIBRISUSJ_84rF3UybRguBu8PQK8pEkB,LIBRISUSJ,10.0,Majority low-income zone,1972-1990,False,True
LIBRISUSJ_B85AcYGdjM3Sm8gLkNkejt,LIBRISUSJ,3.0,Majority low-income zone,pre1935,True,True
LIBRISUSJ_7rhR8S6KNKoWa5a5nsYuHB,LIBRISUSJ,8.0,Majority low-income zone,post1990,True,True
LIBRISUSJ_RDMNuheuMtttzpDMSLabFS,LIBRISUSJ,4.0,Majority low-income zone,1935-1955,True,True
LIBRISUSJ_nT7ioVjVGeo9CAtCVBeaT5,LIBRISUSJ,2.0,Majority low-income zone,1956-1971,True,True
LIBRISUSJ_MRiRHfxfnpZ26GbaeeANS2,LIBRISUSJ,12.0,Majority low-income zone,post1990,True,True
LIBRISUSJ_EQexZabxP8nwFgAiLY5jLa,LIBRISUSJ,10.0,Majority low-income zone,1972-1990,True,True
LIBRISUSJ_UCdJZeGpj6cPh7FoN9Wgnj,LIBRISUSJ,9.0,Majority low-income zone,post1990,False,True
LIBRISUSJ_b9A6iX3eqDwaWF4tVa6N9Z,LIBRISUSJ,6.0,Majority low-income zone,1972-1990,True,True
LIBRISUSJ_bFG5QCTFH8c7k7vhcG77uT,LIBRISUSJ,5.0,Majority low-income zone,1956-1971,True,True
LIBRISUSJ_d3HnutBZZjTSaNLG74btZH,LIBRISUSJ,6.0,Majority low-income zone,post1990,True,True
LIBRISUSJ_LtzGKfCHXmV44See9ubqNt,LIBRISUSJ,4.0,Majority low-income zone,1935-1955,False,True
LIBRISUSJ_JZ8ys9sG38ZRxXVvtqxcgj,LIBRISUSJ,12.0,Majority low-income zone,post1990,True,True
LIBRISUSJ_8DwRxT4cZSiCRzh4Hep9at,LIBRISUSJ,4.0,Majority low-income zone,1956-1971,True,True
LIBRISUSJ_2XXb3F7C4v6sCeF2TdewJj,LIBRISUSJ,8.0,Approximately 50% low-income zone,1972-1990,True,True
LIBRISUSJ_EzgtBvSytCQZ2rWFCV7X4k,LIBRISUSJ,6.0,Majority low-income zone,1935-1955,True,True
LIBRISUSJ_DtNjJx5KdyRBpBNRFk5UKS,LIBRISUSJ,11.0,Majority low-income zone,post1990,True,True
LIBRISUSJ_ZsSxyB3rRmiWtrrWRXa2B7,LIBRISUSJ,14.0,Majority low-income zone,post1990,True,True
LIBRISUSJ_WAMfK83AqcqhZ6tU9QupCd,LIBRISUSJ,2.0,Majority low-income zone,1935-1955,True,True
LIBRISUSJ_annCFFkPcLYbmwArEYcKhW,LIBRISUSJ,4.0,Majority low-income zone,1935-1955,True,True
LIBRISUSJ_MV4Bj9QDbueY7HWyBJ8n5X,LIBRISUSJ,4.0,Majority low-income zone,1935-1955,True,True
LIBRISUSJ_EtsCFTSJHpyvYAan5CJBuk,LIBRISUSJ,4.0,Majority low-income zone,1935-1955,True,True
LIBRISUSJ_iJiAahBRkVK7ZP2kuuqVTt,LIBRISUSJ,4.0,Majority low-income zone,1935-1955,True,True
LIBRISUSJ_o3FSprDXhgskFRB6bhe5Hn,LIBRISUSJ,3.0,Majority low-income zone,1935-1955,True,True
LIBRISUSJ_7P6UT2zKq53FTYXnkKe5zn,LIBRISUSJ,2.0,Majority low-income zone,1935-1955,False,True
LIBRISUSJ_9rq4duFyswfmpk7gQbRjFE,LIBRISUSJ,2.0,Majority low-income zone,1935-1955,True,True
LIBRISUSJ_avnDsUAFQhNhiaAaEWNYXj,LIBRISUSJ,3.0,Majority low-income zone,1956-1971,True,True
LIBRISUSJ_iDrbVWVaYbabdiLXWqPoUW,LIBRISUSJ,3.0,Majority low-income zone,1935-1955,True,True
LIBRISUSJ_MM6JvLttALPjcFWCQHyTRB,LIBRISUSJ,2.0,Majority low-income zone,1935-1955,True,True
LIBRISUSJ_NiDLrNYmxMQE2pDNhufxV8,LIBRISUSJ,3.0,Majority low-income zone,1935-1955,True,True
LIBRISUSJ_G6kq38CYV4JgiPoz7MVAEX,LIBRISUSJ,2.0,Majority low-income zone,1935-1955,True,True
LIBRISUSJ_7NfdhuBU5u3rTShNicHCsX,LIBRISUSJ,3.0,Majority low-income zone,1935-1955,True,True
LIBRISUSJ_XEVk2nVV5et34XzWEXVT5T,LIBRISUSJ,4.0,Majority low-income zone,1935-1955,True,True
LIBRISUSJ_bMVDWueK5xFRSzqemFhrEv,LIBRISUSJ,5.0,Majority low-income zone,1935-1955,True,True
LIBRISUSJ_SPbnBZ9beh2eXLLtaX88mv,LIBRISUSJ,4.0,Majority low-income zone,1935-1955,True,True
LIBRISUSJ_DMxX8CGuB5UpNTxujZni3V,LIBRISUSJ,5.0,Majority low-income zone,1935-1955,True,True
LIBRISUSJ_Jfj26FrXkhdQjx5isASamW,LIBRISUSJ,5.0,Majority low-income zone,1956-1971,True,True
LIBRISUSJ_ADaLXjtMhsHsMo5xrJEGTg,LIBRISUSJ,2.0,Majority low-income zone,1935-1955,False,True
LIBRISUSJ_Ht4srthLBSUM5yP2igcEMA,LIBRISUSJ,2.0,Majority low-income zone,1935-1955,True,True
LIBRISUSJ_SBgyhvQ8sVVJ8bEnqRhRRu,LIBRISUSJ,6.0,Majority low-income zone,1935-1955,True,True
LIBRISUSJ_gTMuJxbeKTbjDA3jFA4rMc,LIBRISUSJ,3.0,Majority low-income zone,1935-1955,True,True
LIBRISUSJ_JtS8pt5VaDRSLA2BqKyS37,LIBRISUSJ,2.0,Majority low-income zone,1935-1955,True,True
LIBRISUSJ_BJLehubkCtsceCaC6NpBfN,LIBRISUSJ,5.0,Majority low-income zone,1935-1955,True,True
LIBRISUSJ_6QN58dkjv5YkfP4AdTjeAk,LIBRISUSJ,2.0,Majority low-income zone,1935-1955,False,True
LIBRISUSJ_37nuRCPkfH7ps2vx5aY8R5,LIBRISUSJ,2.0,Approximately 50% low-income zone,1935-1955,True,True
LIBRISUSJ_C5oxNXPiVxixc5EPdQpVSF,LIBRISUSJ,5.0,Majority low-income zone,1956-1971,True,True
LIBRISUSJ_CqZiuPpC4uYrzGmtSrKDXx,LIBRISUSJ,4.0,Majority low-income zone,1956-1971,True,True
LIBRISUSJ_GchZQU8f7ZJ3B6bt9f5s7P,LIBRISUSJ,6.0,Majority low-income zone,1956-1971,True,True
LIBRISUSJ_E4TEwJ6r7EHQc3hdhKEjXU,LIBRISUSJ,5.0,Majority low-income zone,1956-1971,True,True
LIBRISUSJ_36URuU7BnRrCSHskuyJq59,LIBRISUSJ,2.0,Approximately 50% low-income zone,1935-1955,False,True
LIBRISUSJ_MZQzjWMidmJnU5uv6MkUTV,LIBRISUSJ,5.0,Majority low-income zone,1935-1955,True,True
LIBRISUSJ_MaR84zjH5Bogq8nsvKkfWj,LIBRISUSJ,4.0,Majority low-income zone,1935-1955,True,True
LIBRISUSJ_EpAk5FceXpuvCRuYeJxMzw,LIBRISUSJ,3.0,Majority low-income zone,1935-1955,False,True
LIBRISUSJ_Tfmaf5xnobEwx6cnfaSoR2,LIBRISUSJ,4.0,Majority low-income zone,1935-1955,False,True
LIBRISUSJ_dNMGritihWDL84GTkbRg65,LIBRISUSJ,2.0,Majority low-income zone,1935-1955,True,True
LIBRISUSJ_bnUWPSCkKALNhSjQkBs75X,LIBRISUSJ,2.0,Majority low-income zone,1935-1955,True,True
LIBRISUSJ_6F6qXB4wy5W3DxiWBYXApw,LIBRISUSJ,3.0,Majority low-income zone,1935-1955,True,True
LIBRISUSJ_8q8qcmCtadDucQrEH9xnCu,LIBRISUSJ,2.0,Majority low-income zone,1935-1955,True,True
LIBRISUSJ_RPR4CxwSHJjPoxt6RNcsrV,LIBRISUSJ,2.0,Majority low-income zone,1935-1955,True,True
LIBRISUSJ_FYRrnKYpZKpPK7UTBebHSd,LIBRISUSJ,5.0,Majority low-income zone,1956-1971,True,True
LIBRISUSJ_CztBLafkYHhmJLdrVQDdp3,LIBRISUSJ,4.0,Majority low-income zone,1935-1955,True,True
LIBRISUSJ_FXhjHi7vURd5HdNgseukhJ,LIBRISUSJ,2.0,Majority low-income zone,1935-1955,True,True
LIBRISUSJ_Ejwu8saavXBo5W6ZNaCZeX,LIBRISUSJ,6.0,Majority low-income zone,1956-1971,True,True
LIBRISUSJ_CgJJJuTGSMwiWHX5dNCtT8,LIBRISUSJ,6.0,Majority low-income zone,1956-1971,True,True
LIBRISUSJ_UKeTrEtMkEw7abFkLi9wuX,LIBRISUSJ,8.0,Majority low-income zone,post1990,True,True
LIBRISUSJ_KokzpqrJ6mzTxtTspdYvSh,LIBRISUSJ,4.0,Majority low-income zone,pre1935,False,True
LIBRISUSJ_bPGjGrgxVwasoJV4ddgELS,LIBRISUSJ,4.0,Majority low-income zone,pre1935,False,True
LIBRISUSJ_LxGTiaMzZNK3ECk6NTc567,LIBRISUSJ,3.0,Majority low-income zone,pre1935,True,True
LIBRISUSJ_F97XrG49rww43xBcC7qFJQ,LIBRISUSJ,6.0,Majority low-income zone,1935-1955,False,True
LIBRISUSJ_MZ25Km65oAJyHD9ZBxxQJ9,LIBRISUSJ,9.0,Majority low-income zone,post1990,False,True
LIBRISUSJ_YPTmRtocokWC6qPqtym6A5,LIBRISUSJ,3.0,Majority low-income zone,1935-1955,False,True
LIBRISUSJ_G3FZstqjRDTLfPgrrgFGFn,LIBRISUSJ,7.0,Majority low-income zone,1956-1971,False,True
LIBRISUSJ_mLtjjVQf7irHefZpie7GBS,LIBRISUSJ,9.0,Majority low-income zone,1972-1990,True,True
LIBRISUSJ_X7N7Sb3pKuotqhPJXoYPim,LIBRISUSJ,3.0,Majority low-income zone,pre1935,True,True
LIBRISUSJ_jK4AmVUE9kkLM2pXPsYpGJ,LIBRISUSJ,3.0,Majority low-income zone,pre1935,True,True
LIBRISUSJ_AuJNFuV9BTEZWtyYpxXZYF,LIBRISUSJ,12.0,Majority low-income zone,post1990,False,True
LIBRISUSJ_BYYswvRTXyeswZ5nRr3C2a,LIBRISUSJ,3.0,Majority low-income zone,pre1935,True,True
LIBRISUSJ_deRfRca6j5GzQFcoFZJtbW,LIBRISUSJ,8.0,Majority low-income zone,1956-1971,True,True
LIBRISUSJ_QAimvQD8swzADbkRF5zN5V,LIBRISUSJ,9.0,Majority low-income zone,post1990,True,True
LIBRISUSJ_DwybdswxnDsKGY68Ly36WJ,LIBRISUSJ,7.0,Majority low-income zone,1956-1971,True,True
LIBRISUSJ_Q7dParU6NkoMRpedQsb3ag,LIBRISUSJ,7.0,Majority low-income zone,1956-1971,True,True
LIBRISUSJ_gEg7FwkoB98DXM88Pzyk9N,LIBRISUSJ,6.0,Majority low-income zone,1972-1990,True,True
LIBRISUSJ_LPDW4rsQvnKv6VJ8W85jG7,LIBRISUSJ,11.0,Majority low-income zone,post1990,True,True
LIBRISUSJ_3DEK96A9LCABsbjmNpRK5f,LIBRISUSJ,5.0,Approximately 50% low-income zone,1956-1971,True,True
LIBRISUSJ_6yaThrLf6sdsVHRiZbfDBV,LIBRISUSJ,10.0,Majority low-income zone,post1990,True,True
LIBRISUSJ_76rKLB7wDnhm2Tgmb2AAtL,LIBRISUSJ,7.0,Majority low-income zone,1956-1971,True,True
LIBRISUSJ_khuoMLwU9kCZfVrMU9KNqg,LIBRISUSJ,6.0,Majority low-income zone,1956-1971,False,True
LIBRISUSJ_LdyqLX2oPyNdcanGojxQoD,LIBRISUSJ,6.0,Majority low-income zone,1935-1955,True,True
LIBRISUSJ_RRp2M3uQfPYt5Uw6szKuY3,LIBRISUSJ,6.0,Majority low-income zone,1956-1971,False,True
LIBRISUSJ_fkTD48Z24e5GMj4QmxSv44,LIBRISUSJ,8.0,Majority low-income zone,post1990,True,True
LIBRISUSJ_FYejWjvtLvaqqNhjHqsaBy,LIBRISUSJ,2.0,Majority low-income zone,pre1935,True,True
LIBRISUSJ_76cdbmAspjDxgG8kRYSq9p,LIBRISUSJ,6.0,Majority low-income zone,1956-1971,True,True
LIBRISUSJ_nFakNV5TuqsUoCpjMEABxJ,LIBRISUSJ,9.0,Majority low-income zone,1935-1955,True,True
LIBRISUSJ_9T5D4EmmzNK2mNKPZrWWpr,LIBRISUSJ,9.0,Majority low-income zone,1972-1990,True,True
LIBRISUSJ_D346N3HwVWgzKiZ48egkXY,LIBRISUSJ,10.0,Majority low-income zone,post1990,True,True
LIBRISUSJ_CvL5rgfUL6QpR89hvj6d3c,LIBRISUSJ,4.0,Majority low-income zone,pre1935,True,True
LIBRISUSJ_mAnWEuFFz6V8AXNVNcd2QU,LIBRISUSJ,7.0,Majority low-income zone,1956-1971,True,True
LIBRISUSJ_ajDne6q7u9Mt9DKt4hqfvv,LIBRISUSJ,6.0,Majority low-income zone,1956-1971,True,True
LIBRISUSJ_g9KdxMb8e4osTGkHkwaY4r,LIBRISUSJ,4.0,Majority low-income zone,1935-1955,True,True
LIBRISUSJ_2CWB9pRmrNuQ4zQcBqSQeg,LIBRISUSJ,2.0,Approximately 50% low-income zone,pre1935,True,True
LIBRISUSJ_EmYriVwCKfZaxYTwQY5bPK,LIBRISUSJ,13.0,Majority low-income zone,post1990,True,True
LIBRISUSJ_BHMYTeV3DyGRYBPhA6ogoZ,LIBRISUSJ,5.0,Majority low-income zone,1935-1955,False,True
LIBRISUSJ_N3aPqN7td8Bcj2u548754D,LIBRISUSJ,3.0,Majority low-income zone,pre1935,True,True
LIBRISUSJ_PfqGJ2DvPA3McN2t2iDYS7,LIBRISUSJ,8.0,Majority low-income zone,1935-1955,True,True
LIBRISUSJ_2vPuEfK8S532qfaJ2mrZgm,LIBRISUSJ,10.0,Approximately 50% low-income zone,post1990,True,True
LIBRISUSJ_oNU4wfLYcrSUNZTbvr6VXV,LIBRISUSJ,4.0,Majority low-income zone,pre1935,True,True
LIBRISUSJ_YuPeZS8S3G5d6VdwF9ZNbd,LIBRISUSJ,5.0,Majority low-income zone,pre1935,True,True
LIBRISUSJ_j3t2w7ci2qvWewss7VqzFJ,LIBRISUSJ,4.0,Majority low-income zone,pre1935,False,True
LIBRISUSJ_FdBiUvkJjEA5GZo458uTo7,LIBRISUSJ,3.0,Majority low-income zone,pre1935,True,True
LIBRISUSJ_BPRNA84oEsQTZLmKpx8Lue,LIBRISUSJ,6.0,Majority low-income zone,1956-1971,True,True
LIBRISUSJ_fmjFkGzkqDEAej72UkRFuf,LIBRISUSJ,8.0,Majority low-income zone,1956-1971,True,True
LIBRISUSJ_n5pCwt5iZnjCktUz67vyiD,LIBRISUSJ,7.0,Majority low-income zone,1935-1955,True,True
LIBRISUSJ_eBEhr3TLrSG5hQHuG39GWj,LIBRISUSJ,13.0,Majority low-income zone,1972-1990,True,True
LIBRISUSJ_QMyY3YC8NxceFKtQAU5frK,LIBRISUSJ,3.0,Majority low-income zone,pre1935,True,True
LIBRISUSJ_ZLnju8kJnuhpJToUMVuaEn,LIBRISUSJ,13.0,Majority low-income zone,1956-1971,True,True
LIBRISUSJ_Jbcf9UPfbJvZwSMrLLutX2,LIBRISUSJ,9.0,Majority low-income zone,1972-1990,True,True
LIBRISUSJ_ZsiSmJvUDByE6wXYZkDBCd,LIBRISUSJ,4.0,Majority low-income zone,1935-1955,False,True
LIBRISUSJ_RLejRrqg9Kn7vViriRDpjh,LIBRISUSJ,12.0,Majority low-income zone,1972-1990,True,True
LIBRISUSJ_DYSaHSZTCAPzhM3RwYoZ7V,LIBRISUSJ,8.0,Majority low-income zone,1956-1971,True,True
LIBRISUSJ_EoRipPeQF7doRxPkaRg2u5,LIBRISUSJ,8.0,Majority low-income zone,1972-1990,True,True
LIBRISUSJ_3kNQUnw69ppEHrUX5ytKom,LIBRISUSJ,10.0,Approximately 50% low-income zone,1972-1990,True,True
LIBRISUSJ_Xa3UxDFtr6RMH3F3926PdB,LIBRISUSJ,6.0,Majority low-income zone,post1990,True,True
LIBRISUSJ_kKwUSLL6XAwX5t4Wkkue3r,LIBRISUSJ,11.0,Majority low-income zone,post1990,True,True
LIBRISUSJ_NBcKfiNUrm2ZZoT67ezUPa,LIBRISUSJ,9.0,Majority low-income zone,1956-1971,True,True
LIBRISUSJ_RNfK4JqEZeZn43ARoRuDsy,LIBRISUSJ,4.0,Majority low-income zone,1935-1955,True,True
LIBRISUSJ_5gNoYY5nS6j9yJGhHYVk2m,LIBRISUSJ,13.0,Majority low-income zone,post1990,True,True
LIBRISUSJ_Aa8nvJSiMWCaXeMbCGEMhx,LIBRISUSJ,6.0,Majority low-income zone,1956-1971,False,True
LIBRISUSJ_iJS7Pr9rMqFyx5Ub7fL7Bo,LIBRISUSJ,5.0,Majority low-income zone,1956-1971,True,True
LIBRISUSJ_79qt9LTPpCcYnjYuWJz2Cc,LIBRISUSJ,3.0,Majority low-income zone,1935-1955,True,True
LIBRISUSJ_NgWtgbP9tPH5HQEPkjUeUE,LIBRISUSJ,9.0,Majority low-income zone,post1990,True,True
LIBRISUSJ_V5wZEQRTMAWKe6bayNbTaW,LIBRISUSJ,4.0,Majority low-income zone,1935-1955,True,True
LIBRISUSJ_fvGTCKrzDuvu5w3Ye3C6CD,LIBRISUSJ,4.0,Majority low-income zone,1935-1955,True,True
LIBRISUSJ_Euhtk2gK2YzJqZrx9RhLga,LIBRISUSJ,25.0,Majority low-income zone,post1990,True,True
LIBRISUSJ_TSMiy7jb7GWNzRmfARe8YP,LIBRISUSJ,11.0,Majority low-income zone,post1990,True,True
LIBRISUSJ_jd9pyzhfACDMGK8o3sBbpY,LIBRISUSJ,4.0,Majority low-income zone,pre1935,True,True
LIBRISUSJ_3j8rzYnkMzDrkSKVyQ8583,LIBRISUSJ,6.0,Approximately 50% low-income zone,1956-1971,True,True
LIBRISUSJ_d3gVB936ahKzmYA3NEjHCB,LIBRISUSJ,6.0,Majority low-income zone,1935-1955,True,True
LIBRISUSJ_YUBidsKZRZtn69oMLdpG2K,LIBRISUSJ,9.0,Majority low-income zone,1956-1971,True,True
LIBRISUSJ_gKsmCoaH3qit49u9ZVTCAs,LIBRISUSJ,3.0,Majority low-income zone,pre1935,False,True
LIBRISUSJ_X4ano3fVBCFp2toZs2wEme,LIBRISUSJ,4.0,Majority low-income zone,pre1935,True,True
LIBRISUSJ_dhh8NZJsLTiYmfUwUSATkx,LIBRISUSJ,5.0,Majority low-income zone,1935-1955,False,True
LIBRISUSJ_6F3NcW7v9SF5CQc3VjqWdD,LIBRISUSJ,4.0,Majority low-income zone,1935-1955,True,True
LIBRISUSJ_Kzp3rCjH2uyNnvizWy53Kz,LIBRISUSJ,1.0,Majority low-income zone,pre1935,False,True
LIBRISUSJ_5pcVT5PVGVPLZvT35uadVX,LIBRISUSJ,3.0,Majority low-income zone,1935-1955,True,True
LIBRISUSJ_nswWMK2aNBJZLsmTnbvNkz,LIBRISUSJ,16.0,Majority low-income zone,post1990,True,True
LIBRISUSJ_mLsxMFGYqQfc5AowGuzHVs,LIBRISUSJ,6.0,Majority low-income zone,1935-1955,True,True
LIBRISUSJ_f4A4mgsX6w5MYaxyJUr6XK,LIBRISUSJ,5.0,Majority low-income zone,1935-1955,True,True
LIBRISUSJ_cPkS5VrSqtAv8MYz6duQje,LIBRISUSJ,7.0,Majority low-income zone,1956-1971,True,True
LIBRISUSJ_DpLgCJdQ3Xmg2rrwnpgAo2,LIBRISUSJ,10.0,Majority low-income zone,post1990,True,True
LIBRISUSJ_JxBcf8iwnGcu5GmFfKgyae,LIBRISUSJ,1.0,Majority low-income zone,pre1935,False,True
LIBRISUSJ_iBZmSW3tZjZTMkuLaFVuRU,LIBRISUSJ,5.0,Majority low-income zone,1935-1955,True,True
LIBRISUSJ_LFyWZhZ5ma9ocjxF6SRuwv,LIBRISUSJ,8.0,Majority low-income zone,1972-1990,False,True
LIBRISUSJ_S8qoQFbYRABnAXo4zuf4hT,LIBRISUSJ,19.0,Majority low-income zone,post1990,True,True
LIBRISUSJ_aB8azTtWAtqxuqMgDj4kFw,LIBRISUSJ,3.0,Majority low-income zone,pre1935,True,True
LIBRISUSJ_ftp26U2UyYSTAt8Sj2quNx,LIBRISUSJ,5.0,Majority low-income zone,pre1935,True,True
LIBRISUSJ_LYkcVuajkgCUiZzj22Wq83,LIBRISUSJ,2.0,Majority low-income zone,1935-1955,True,True
LIBRISUSJ_QTSbd5EKmxCZC8xUYkdU3Q,LIBRISUSJ,8.0,Majority low-income zone,1956-1971,True,True
LIBRISUSJ_5ayAmnpASuTitBj9DKtcvU,LIBRISUSJ,2.0,Majority low-income zone,1935-1955,True,True
LIBRISUSJ_Q2w2Yvwcnikyg7Hmir39gR,LIBRISUSJ,1.0,Majority low-income zone,pre1935,False,True
LIBRISUSJ_ixDpZa89PQekaHZUQxuFDd,LIBRISUSJ,3.0,Majority low-income zone,1935-1955,True,True
LIBRISUSJ_5hZZPrtyoP9gkmaiw5LCAT,LIBRISUSJ,1.0,Majority low-income zone,pre1935,True,True
LIBRISUSJ_7ap72dkqNnLNjyUfTm5oy6,LIBRISUSJ,6.0,Majority low-income zone,1935-1955,True,True
LIBRISUSJ_Tk6uZdPyRGrrybBXhE4Bnz,LIBRISUSJ,4.0,Majority low-income zone,1956-1971,True,True
LIBRISUSJ_o8Et596id8k7j7QeJ3Jtbm,LIBRISUSJ,10.0,Majority low-income zone,post1990,True,True
LIBRISUSJ_nX98ZUyJZ5s3kqJiGQLeNq,LIBRISUSJ,2.0,Majority low-income zone,pre1935,True,True
LIBRISUSJ_eax6b68FuHac5uCurSM2yL,LIBRISUSJ,8.0,Majority low-income zone,1956-1971,True,True
LIBRISUSJ_5uLKUzsGCooB9ZqtHaRPSX,LIBRISUSJ,8.0,Majority low-income zone,1972-1990,True,True
LIBRISUSJ_kDX86CByew4xPxrzSBBvr3,LIBRISUSJ,6.0,Majority low-income zone,1956-1971,True,True
LIBRISUSJ_DJb3rECA3zGQeQJwVC28cM,LIBRISUSJ,2.0,Majority low-income zone,1935-1955,True,True
LIBRISUSJ_hUyHNKLtJL9rUwQ74e7kjj,LIBRISUSJ,6.0,Majority low-income zone,1956-1971,True,True
LIBRISUSJ_hEEPAcTyZvfjkJMuNdHm7Q,LIBRISUSJ,3.0,Majority low-income zone,pre1935,True,True
LIBRISUSJ_bqnBDknawQfo8ahRbdW9HS,LIBRISUSJ,3.0,Majority low-income zone,pre1935,True,True
LIBRISUSJ_E9VRvhCMJiCWQtCa7yZvS8,LIBRISUSJ,2.0,Majority low-income zone,1935-1955,True,True
LIBRISUSJ_6o6LHKMd2baEHxKPbMbjur,LIBRISUSJ,2.0,Majority low-income zone,pre1935,True,True
LIBRISUSJ_gfhEfg6GGAEXgiJLG7Whn5,LIBRISUSJ,2.0,Majority low-income zone,pre1935,True,True
LIBRISUSJ_Y8QjucmbFDZ8CRLk4frG8i,LIBRISUSJ,3.0,Majority low-income zone,1956-1971,False,True
LIBRISUSJ_aDPThVo7mtCqQrLYkQyykE,LIBRISUSJ,3.0,Majority low-income zone,1935-1955,True,True
LIBRISUSJ_R9zEzd3BVSoD6H2cyPNuSA,LIBRISUSJ,6.0,Majority low-income zone,1935-1955,True,True
LIBRISUSJ_ncXLoTTVLcY6q9HPQ98x2t,LIBRISUSJ,1.0,Majority low-income zone,pre1935,True,True
LIBRISUSJ_6vh4YdhRWtp86eZmxeejG4,LIBRISUSJ,3.0,Majority low-income zone,pre1935,True,True
LIBRISUSJ_h7MTbbVMhkjp8y49o9vGeQ,LIBRISUSJ,3.0,Majority low-income zone,pre1935,True,True
LIBRISUSJ_iHENVVVZbfeJm2spZmyJTj,LIBRISUSJ,2.0,Majority low-income zone,pre1935,False,True
LIBRISUSJ_MzdPzGg5SY9HmHksy8HW6i,LIBRISUSJ,2.0,Majority low-income zone,pre1935,True,True
LIBRISUSJ_B7ffrwSkbcd3fVVEy7Nop4,LIBRISUSJ,6.0,Majority low-income zone,1956-1971,True,True
LIBRISUSJ_eanhdHaG7bdXhamcDz7aDN,LIBRISUSJ,7.0,Majority low-income zone,1956-1971,True,True
LIBRISUSJ_gTeqbb5oiv3va7DmzNefdE,LIBRISUSJ,3.0,Majority low-income zone,1935-1955,True,True
LIBRISUSJ_ai4Jcdt6Wag7rDF9Mibifr,LIBRISUSJ,2.0,Majority low-income zone,pre1935,False,True
LIBRISUSJ_3rjM96SK7HwiRJHrYCwjiJ,LIBRISUSJ,3.0,Approximately 50% low-income zone,1935-1955,True,True
LIBRISUSJ_PthiDXqnxnpZGTckQYZ4RM,LIBRISUSJ,8.0,Majority low-income zone,1972-1990,True,True
LIBRISUSJ_jRHsPnyAPukLZriLXY7ubb,LIBRISUSJ,3.0,Majority low-income zone,1935-1955,True,True
LIBRISUSJ_dNkavmQFe4ovkHQxt3Tvik,LIBRISUSJ,3.0,Majority low-income zone,1935-1955,True,True
LIBRISUSJ_TC4mPXqLdWrXDtMYZLHcTh,LIBRISUSJ,6.0,Majority low-income zone,1956-1971,True,True
