NID,Source,floors_no,socio_eco,label,has_image,has_tabular,in_dataset_1,in_dataset_2,split,is_augmented,is_undersampled
OEA_aybjgVkmRasMWHQvxuFbLW_augment,OEA,2.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
OEA_nrg7BFTpEN5n3GG5JbcGAk_augment,OEA,2.0,Minority low-income zone,pre1935,True,True,True,True,train,True,False
OEA_DJb4DydXLoJeebVpKqJjax_augment,OEA,3.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
OEA_iymYJw2ie8UhWac93mQC4b_augment,OEA,3.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
OEA_fxkDTrPG57Ec4GVocXun5z_augment,OEA,2.0,Approximately 50% low-income zone,pre1935,False,True,False,False,train,True,False
OEA_ifCvcgvvSBA4tGWA3C8sMK_augment,OEA,2.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
OEA_Kx425UzfyBqwVBHEBgznuV_augment,OEA,2.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
OEA_9TFRCEh8nUo9zAsreJDqSA_augment,OEA,1.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
OEA_JS6d8GsLH9YYoUZqJDBghC_augment,OEA,3.0,Approximately 50% low-income zone,pre1935,False,True,False,False,train,True,False
OEA_mKATuq4pA3DrMVTmSJmrRH_augment,OEA,1.0,Majority low-income zone,pre1935,True,True,True,True,train,True,False
OEA_97V4mRCGdF4NM5jsX2vFcL_augment,OEA,3.0,Majority low-income zone,pre1935,False,True,False,False,train,True,False
OEA_V7cJBrQxiG6QB3BGQT6wuk_augment,OEA,3.0,Approximately 50% low-income zone,pre1935,False,True,False,False,train,True,False
OEA_5JntfRStdnLETUdUxwQ26k_augment,OEA,1.0,Approximately 50% low-income zone,pre1935,False,True,False,False,train,True,False
OEA_jrt5fefnuxB7AsMH3NkL5F_augment,OEA,2.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
OEA_TQ5eGgjKFM8tvw2rFgBxqh_augment,OEA,1.0,Approximately 50% low-income zone,pre1935,False,True,False,False,train,True,False
OEA_EwsvtDN7gMGg2iCarE9CBy_augment,OEA,3.0,,pre1935,False,False,False,False,train,True,False
OEA_mN7htdpVkpQP5PzM3fjizz_augment,OEA,3.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
OEA_bLvovzNZWXUfgfG9UtPb5a_augment,OEA,1.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
OEA_Vmey6U3mFQpAuosZRcWrJP_augment,OEA,,Approximately 50% low-income zone,pre1935,False,False,False,False,train,True,False
OEA_QLUVmu2jxysPnBeY2ssDoE_augment,OEA,2.0,Majority low-income zone,pre1935,True,True,True,True,train,True,False
OEA_aAQXhSy8vESmbVVLYEJSmw_augment,OEA,2.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
OEA_GTA4YoUV8bb7tavbQYpWSV_augment,OEA,3.0,Approximately 50% low-income zone,pre1935,False,True,False,False,train,True,False
OEA_huGkgQWfLGuEL8zUcNrQrf_augment,OEA,3.0,Approximately 50% low-income zone,pre1935,False,True,False,False,train,True,False
OEA_noHRVZzAvWSGFf7q343PXW_augment,OEA,3.0,Majority low-income zone,pre1935,True,True,True,True,train,True,False
OEA_by7U5n5vGktxxXEccx3wis_augment,OEA,1.0,Approximately 50% low-income zone,pre1935,False,True,False,False,train,True,False
OEA_YhwyegsFUJuwtpiG4syAas_augment,OEA,2.0,Minority low-income zone,pre1935,True,True,True,True,train,True,False
OEA_TEucrZzTAzC8iNWfG9QcXH_augment,OEA,5.0,Approximately 50% low-income zone,pre1935,False,True,False,False,train,True,False
UNHab_2uCC47HgUkNQMVrLDmJBwv_augment,UNHab,1.0,Majority low-income zone,pre1935,True,True,True,True,train,True,False
UNHab_6rWfk3DdiC7fSCC85pdXVx_augment,UNHab,,Majority low-income zone,pre1935,True,False,False,True,train,True,False
OEA_YSFeQf5TByptgPdjdmsYu3_augment,OEA,1.0,Approximately 50% low-income zone,pre1935,False,True,False,False,train,True,False
UNHab_4rV3iKenXx2c8Y52GhFdoH_augment,UNHab,1.0,Majority low-income zone,pre1935,False,True,False,False,train,True,False
OEA_3w7ESHEdCZpDJsPHJQQUWC_augment,OEA,5.0,Majority low-income zone,pre1935,True,True,True,True,train,True,False
UNHab_dz8cJfRBkcfTWkyR2zWuLm_augment,UNHab,1.0,Majority low-income zone,pre1935,False,True,False,False,train,True,False
UNHab_jNiDEg5k3THv5TcAseAgQc_augment,UNHab,1.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNHab_XVct96JZRp8JFtDM6YCtnE_augment,UNHab,1.0,Majority low-income zone,pre1935,False,True,False,False,train,True,False
UNHab_cHju8y9xkDqoihGdkXtQeD_augment,UNHab,,Majority low-income zone,pre1935,True,False,False,True,train,True,False
UNHab_3fhK3aAroLVQS6QviDsuiR_augment,UNHab,1.0,Majority low-income zone,pre1935,False,True,False,False,train,True,False
UNHab_VQxuNq6ZAPUApPLKwPG4bW_augment,UNHab,,Approximately 50% low-income zone,pre1935,False,False,False,False,train,True,False
UNHab_CguaQhhQMd5tPmYRUXAhaj_augment,UNHab,,Majority low-income zone,pre1935,True,False,False,True,train,True,False
UNHab_QxerWHCDaDBbp4g59tGmMD_augment,UNHab,,Approximately 50% low-income zone,pre1935,False,False,False,False,train,True,False
UNHab_cT8axksRRHHk3TdsjhLMgy_augment,UNHab,,Approximately 50% low-income zone,pre1935,False,False,False,False,train,True,False
UNHab_o3KtuyAPTbd3ug3GQTyjix_augment,UNHab,1.0,Majority low-income zone,pre1935,False,True,False,False,train,True,False
UNHab_Wz8mwKWtCX2uwaGQvywYcU_augment,UNHab,2.0,Majority low-income zone,pre1935,True,True,True,True,train,True,False
UNHab_Xswp5nCiXNBeGqXKfUaLsE_augment,UNHab,2.0,Approximately 50% low-income zone,pre1935,False,True,False,False,train,True,False
UNHab_7U9xaUbZqvPMhkapEVHpTQ_augment,UNHab,,Approximately 50% low-income zone,pre1935,False,False,False,False,train,True,False
UNHab_QTdJCzMu5gjkdaPwSk6ktV_augment,UNHab,2.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNHab_bcVt9iv8XpgLnysGkLvGKh_augment,UNHab,2.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNHab_8MMRvceSpTRJcXrMTTr3pJ_augment,UNHab,,Majority low-income zone,pre1935,False,False,False,False,train,True,False
UNHab_HbwfG9vRBEziBW6VoQw25j_augment,UNHab,,Approximately 50% low-income zone,pre1935,False,False,False,False,train,True,False
UNHab_2SFbgcU67ycaqTmZsL5QqE_augment,UNHab,2.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNHab_8J3HWYzn55sbuqpgDKPAaX_augment,UNHab,1.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNHab_MuRktKfsdzybNjS5ZLYDTa_augment,UNHab,,Majority low-income zone,pre1935,True,False,False,True,train,True,False
UNHab_o9oaxRpRTGuQy2noXPFge9_augment,UNHab,6.0,Majority low-income zone,pre1935,True,True,True,True,train,True,False
UNHab_CkDeBLtuy8yxKGnumP8gW3_augment,UNHab,2.0,Approximately 50% low-income zone,pre1935,False,True,False,False,train,True,False
UNHab_BnXJ3Q8o3zQqdyS4X92ikp_augment,UNHab,,Majority low-income zone,pre1935,False,False,False,False,train,True,False
UNHab_Y2gRM8GjDw4hdW59TMoFDe_augment,UNHab,3.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNHab_9cbLR3MKKxQLpYXLGPcT6J_augment,UNHab,1.0,Approximately 50% low-income zone,pre1935,False,True,False,False,train,True,False
UNHab_nsZNc3jj2acNHfgQGTGYbB_augment,UNHab,1.0,Approximately 50% low-income zone,pre1935,False,True,False,False,train,True,False
UNHab_cy95rW44VkWG6Xw6p9rUY3_augment,UNHab,,Majority low-income zone,pre1935,True,False,False,True,train,True,False
UNHab_2N9fUUrd4mJsT5HG5CrYS5_augment,UNHab,1.0,Majority low-income zone,pre1935,True,True,True,True,train,True,False
UNHab_b8z8V84t99sMaF3HAePj2G_augment,UNHab,1.0,Majority low-income zone,pre1935,True,True,True,True,train,True,False
UNHab_CaRdzBvn2rCb2ymxiSJDz9_augment,UNHab,1.0,Approximately 50% low-income zone,pre1935,False,True,False,False,train,True,False
UNHab_JeH9FqR5NnhKBEVrh9i32w_augment,UNHab,,Majority low-income zone,pre1935,True,False,False,True,train,True,False
UNHab_ZuL23xsT8VvLr9fSV4K4jX_augment,UNHab,1.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNHab_Su7wYo6325XRazR5mt2pNn_augment,UNHab,2.0,Approximately 50% low-income zone,pre1935,False,True,False,False,train,True,False
UNHab_o2g9qYCwvkpeZXer4gtwdW_augment,UNHab,1.0,Majority low-income zone,pre1935,True,True,True,True,train,True,False
UNHab_jFoZacNqJkcCAB9ftyiFCG_augment,UNHab,1.0,Majority low-income zone,pre1935,True,True,True,True,train,True,False
UNHab_Hk9wPBEgufJXdMhvSjXPRx_augment,UNHab,4.0,Majority low-income zone,pre1935,True,True,True,True,train,True,False
UNHab_5dFqjMr9pWCHWe7jNjcWJb_augment,UNHab,2.0,Approximately 50% low-income zone,pre1935,False,True,False,False,train,True,False
UNHab_nKgLEzQfnpLt8MmD4zDHTn_augment,UNHab,2.0,Approximately 50% low-income zone,pre1935,False,True,False,False,train,True,False
UNHab_gpvn7mAaBBUXJ3TFeWjKRC_augment,UNHab,1.0,Majority low-income zone,pre1935,True,True,True,True,train,True,False
UNHab_Pyc8P6yE2t8WEW9DyzGcHz_augment,UNHab,,Majority low-income zone,pre1935,True,False,False,True,train,True,False
UNHab_aBZEHBPr7vwTgpgM55iyU2_augment,UNHab,,Majority low-income zone,pre1935,False,False,False,False,train,True,False
UNHab_bNBzXyX6iprzsC5K8jtc9q_augment,UNHab,4.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNHab_dPt4BzUu9qoCUsNznd79G9_augment,UNHab,1.0,Approximately 50% low-income zone,pre1935,False,True,False,False,train,True,False
UNHab_hRMR9JsJs6oAFwD7NNzPvT_augment,UNHab,1.0,Approximately 50% low-income zone,pre1935,False,True,False,False,train,True,False
UNHab_Q4V9JkmZYVFyqTDAyLSDQw_augment,UNHab,1.0,Majority low-income zone,pre1935,True,True,True,True,train,True,False
UNHab_NMLQgzFEHpCpNzvh9QXJ9a_augment,UNHab,1.0,Majority low-income zone,pre1935,True,True,True,True,train,True,False
UNHab_QtjPTS8SrvW3cqdfGhJriA_augment,UNHab,2.0,Approximately 50% low-income zone,pre1935,False,True,False,False,train,True,False
UNHab_ctPoPL6g3fmaV5kZe3tK8N_augment,UNHab,1.0,Majority low-income zone,pre1935,False,True,False,False,train,True,False
UNHab_nVWwJTuGW9Rps2A3MTQtNZ_augment,UNHab,3.0,Approximately 50% low-income zone,pre1935,False,True,False,False,train,True,False
UNHab_B2nwSaTBZFewDuw5RLRbJb_augment,UNHab,3.0,Approximately 50% low-income zone,pre1935,False,True,False,False,train,True,False
UNESCO_FfCcfX9bBBVyKqX4Y4uMDv_augment,UNESCO,3.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNESCO_8PFZ53ZeeJK2TVHb5ZUirK_augment,UNESCO,3.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNESCO_esPUhneE6F96HRyHZDkZXp_augment,UNESCO,3.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNESCO_XwhyLCMKGrNNUBNavGK5Qo_augment,UNESCO,5.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNESCO_ktkZpTfgaQEuVnof8R89QG_augment,UNESCO,4.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNESCO_erLiZBzVcFRkBt74823Uj7_augment,UNESCO,4.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNESCO_3JUj2nM83aTvDBhBn3MSkJ_augment,UNESCO,2.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNESCO_MYXgz36UCVHcsoSNVVXjK4_augment,UNESCO,4.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNESCO_TsbrYDSVcq4xVehY24oJTx_augment,UNESCO,4.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNESCO_AxXRdNWoN5g3CFdnmpYmTq_augment,UNESCO,3.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNESCO_eCyMGxbEmAqaX3HubKWC2Q_augment,UNESCO,3.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNESCO_7nKhqziJxQB39if86vNizy_augment,UNESCO,2.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNESCO_fuPij2JmLAr9ekss5s2uZU_augment,UNESCO,3.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNESCO_CrdoR5hVYiAnDgbvDXXHEW_augment,UNESCO,3.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNESCO_WkkizDY33bAWRSurSFdjSY_augment,UNESCO,3.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNESCO_UiE3td3KEhPNvifJxE2rjA_augment,UNESCO,4.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNESCO_9ezG6TALw7CbzLEZKAHPec_augment,UNESCO,3.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNESCO_ETm82z67snLHq5vLjxaXCp_augment,UNESCO,3.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNESCO_8CtZ6N6XAi2BwpXF9KFmLb_augment,UNESCO,4.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNESCO_eKYY7GK7wses3FU5gm2Dmw_augment,UNESCO,2.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNESCO_HPJU4k42ngKF2KbDgUpwZ7_augment,UNESCO,3.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNESCO_HMvDWRpMcQMJQmTGiGnKHP_augment,UNESCO,5.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNESCO_LbxfUYScKg59cyzzTrgMYJ_augment,UNESCO,3.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNESCO_4PH7YEAMakqYWgZqDWnsdT_augment,UNESCO,2.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNESCO_KfcMNX8MNcTknaYZ2V8qLv_augment,UNESCO,3.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNESCO_HEtF3CtV3KbHsVDSSHuBoq_augment,UNESCO,4.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNESCO_E4hhYcgM3AaNo9qaXDwJ94_augment,UNESCO,3.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNESCO_XKBhk8ZoN9mFEZY7tMTWu3_augment,UNESCO,2.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNESCO_Vt3JJwmXvnMPnuVneXjjoK_augment,UNESCO,4.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNESCO_nAA8uba9mKqSegBx2dp5D7_augment,UNESCO,4.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNESCO_eVVXFNAX2ayCZe8NTbrcDT_augment,UNESCO,3.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNESCO_jWWq8XoanzvbkT82p3XhhZ_augment,UNESCO,3.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNESCO_5Nsdbf5egZV8LyTg9HHUSE_augment,UNESCO,3.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNESCO_8eLxkQ5aXqdZz3uGrJ3hFm_augment,UNESCO,3.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNESCO_fgQYyURqDFEP6DuxfvCKqj_augment,UNESCO,3.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNESCO_ZH5epxcmCtAU4tAVtXZi5r_augment,UNESCO,2.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNESCO_gFrF7RQogXQPYNBn2HF5bh_augment,UNESCO,3.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNESCO_2hk3odMhk86yiQ64qiMzeQ_augment,UNESCO,3.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNESCO_L7PoAxPTQzzdpmv873vWhk_augment,UNESCO,4.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNESCO_iDcwCfhwhAutpXqPwYYMmU_augment,UNESCO,4.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNESCO_jc5tCZXHcGcDyauJBSgbiy_augment,UNESCO,4.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNESCO_8hTo65fo8HizzmzwCcoc9M_augment,UNESCO,4.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNESCO_GC5JZYWmCz6uUupL4v4TX7_augment,UNESCO,3.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNESCO_UvPXuHwpRrB89FocWpUtY9_augment,UNESCO,3.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNESCO_XQVatfQmeP8cQ3j94mgziA_augment,UNESCO,3.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNESCO_drE77WfTPvmyLkaQYSuh7q_augment,UNESCO,2.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNESCO_a5retivJuuiQUAvWqjaYBM_augment,UNESCO,4.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNESCO_JDMiLBJSq4QEjmzrgpghPc_augment,UNESCO,2.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNESCO_27kxmCfXQm8bccn4ZhSjuR_augment,UNESCO,3.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNESCO_gyC8rYsWbETLnv2hwkzMnW_augment,UNESCO,2.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNESCO_ZpPp5M5rQTPkA462UY933V_augment,UNESCO,2.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNESCO_3nmLx3SffXt8Lboeq8fc9X_augment,UNESCO,2.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNESCO_aqME7Jg8b8SuBR3rznvprx_augment,UNESCO,2.0,Approximately 50% low-income zone,pre1935,False,True,False,False,train,True,False
UNESCO_5btqLBhDb7ekQqoQsLcve8_augment,UNESCO,4.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNESCO_P92GtXbNJYRwXBQhpn3ZDN_augment,UNESCO,2.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNESCO_HKi3Q6tH5wSehAwYPKYiRU_augment,UNESCO,3.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNESCO_b8urD2iCm4BQcuV44928GM_augment,UNESCO,3.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNESCO_6qdL7PwDAKLs6wJhqGmq7n_augment,UNESCO,2.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
UNESCO_77jwUPLmxiP4jKB3hHiBNY_augment,UNESCO,2.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
LIBRISUSJ_KokzpqrJ6mzTxtTspdYvSh_augment,LIBRISUSJ,4.0,Majority low-income zone,pre1935,False,True,False,False,train,True,False
LIBRISUSJ_bPGjGrgxVwasoJV4ddgELS_augment,LIBRISUSJ,4.0,Majority low-income zone,pre1935,False,True,False,False,train,True,False
LIBRISUSJ_LxGTiaMzZNK3ECk6NTc567_augment,LIBRISUSJ,3.0,Majority low-income zone,pre1935,True,True,True,True,train,True,False
LIBRISUSJ_X7N7Sb3pKuotqhPJXoYPim_augment,LIBRISUSJ,3.0,Majority low-income zone,pre1935,True,True,True,True,train,True,False
LIBRISUSJ_jK4AmVUE9kkLM2pXPsYpGJ_augment,LIBRISUSJ,3.0,Majority low-income zone,pre1935,True,True,True,True,train,True,False
LIBRISUSJ_CvL5rgfUL6QpR89hvj6d3c_augment,LIBRISUSJ,4.0,Majority low-income zone,pre1935,True,True,True,True,train,True,False
LIBRISUSJ_2CWB9pRmrNuQ4zQcBqSQeg_augment,LIBRISUSJ,2.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,True,False
LIBRISUSJ_N3aPqN7td8Bcj2u548754D_augment,LIBRISUSJ,3.0,Majority low-income zone,pre1935,True,True,True,True,train,True,False
LIBRISUSJ_YuPeZS8S3G5d6VdwF9ZNbd_augment,LIBRISUSJ,5.0,Majority low-income zone,pre1935,True,True,True,True,train,True,False
LIBRISUSJ_j3t2w7ci2qvWewss7VqzFJ_augment,LIBRISUSJ,4.0,Majority low-income zone,pre1935,False,True,False,False,train,True,False
LIBRISUSJ_FdBiUvkJjEA5GZo458uTo7_augment,LIBRISUSJ,3.0,Majority low-income zone,pre1935,True,True,True,True,train,True,False
LIBRISUSJ_QMyY3YC8NxceFKtQAU5frK_augment,LIBRISUSJ,3.0,Majority low-income zone,pre1935,True,True,True,True,train,True,False
LIBRISUSJ_jd9pyzhfACDMGK8o3sBbpY_augment,LIBRISUSJ,4.0,Majority low-income zone,pre1935,True,True,True,True,train,True,False
LIBRISUSJ_gKsmCoaH3qit49u9ZVTCAs_augment,LIBRISUSJ,3.0,Majority low-income zone,pre1935,False,True,False,False,train,True,False
LIBRISUSJ_X4ano3fVBCFp2toZs2wEme_augment,LIBRISUSJ,4.0,Majority low-income zone,pre1935,True,True,True,True,train,True,False
LIBRISUSJ_Kzp3rCjH2uyNnvizWy53Kz_augment,LIBRISUSJ,1.0,Majority low-income zone,pre1935,False,True,False,False,train,True,False
LIBRISUSJ_JxBcf8iwnGcu5GmFfKgyae_augment,LIBRISUSJ,1.0,Majority low-income zone,pre1935,False,True,False,False,train,True,False
LIBRISUSJ_aB8azTtWAtqxuqMgDj4kFw_augment,LIBRISUSJ,3.0,Majority low-income zone,pre1935,True,True,True,True,train,True,False
LIBRISUSJ_ftp26U2UyYSTAt8Sj2quNx_augment,LIBRISUSJ,5.0,Majority low-income zone,pre1935,True,True,True,True,train,True,False
LIBRISUSJ_Q2w2Yvwcnikyg7Hmir39gR_augment,LIBRISUSJ,1.0,Majority low-income zone,pre1935,False,True,False,False,train,True,False
LIBRISUSJ_5hZZPrtyoP9gkmaiw5LCAT_augment,LIBRISUSJ,1.0,Majority low-income zone,pre1935,True,True,True,True,train,True,False
LIBRISUSJ_nX98ZUyJZ5s3kqJiGQLeNq_augment,LIBRISUSJ,2.0,Majority low-income zone,pre1935,True,True,True,True,train,True,False
LIBRISUSJ_hEEPAcTyZvfjkJMuNdHm7Q_augment,LIBRISUSJ,3.0,Majority low-income zone,pre1935,True,True,True,True,train,True,False
LIBRISUSJ_bqnBDknawQfo8ahRbdW9HS_augment,LIBRISUSJ,3.0,Majority low-income zone,pre1935,True,True,True,True,train,True,False
LIBRISUSJ_6o6LHKMd2baEHxKPbMbjur_augment,LIBRISUSJ,2.0,Majority low-income zone,pre1935,True,True,True,True,train,True,False
